Capacity data calculated from MERRA-2,,,,,0.224708791
,,,,,
BEGIN_DATA,,,,,
year,month,day,hour,w_cfs,
2018,2,2,21,0.088868567,
2018,2,2,22,0.088815441,
2018,2,2,23,0.102092403,
2018,2,2,24,0.191696369,
2018,2,3,1,0.274175394,
2018,2,3,2,0.277988236,
2018,2,3,3,0.277182203,
2018,2,3,4,0.284297258,
2018,2,3,5,0.297297023,
2018,2,3,6,0.303672598,
2018,2,3,7,0.310199991,
2018,2,3,8,0.321840421,
2018,2,3,9,0.342747224,
2018,2,3,10,0.36073939,
2018,2,3,11,0.384450816,
2018,2,3,12,0.413338676,
2018,2,3,13,0.409186704,
2018,2,3,14,0.405395811,
2018,2,3,15,0.358110389,
2018,2,3,16,0.212497977,
2018,2,3,17,0.213800856,
2018,2,3,18,0.193809705,
2018,2,3,19,0.183810831,
2018,2,3,20,0.168320324,
2018,2,3,21,0.162439461,
2018,2,3,22,0.16255925,
2018,2,3,23,0.160034585,
2018,2,3,24,0.212548343,
2018,2,4,1,0.272351847,
2018,2,4,2,0.286057644,
2018,2,4,3,0.276868408,
2018,2,4,4,0.265184775,
2018,2,4,5,0.276266591,
2018,2,4,6,0.281966201,
2018,2,4,7,0.292128146,
2018,2,4,8,0.314728961,
2018,2,4,9,0.349130294,
2018,2,4,10,0.361097554,
2018,2,4,11,0.373274393,
2018,2,4,12,0.382159012,
2018,2,4,13,0.381210785,
2018,2,4,14,0.380397787,
2018,2,4,15,0.278203271,
2018,2,4,16,0.131500105,
2018,2,4,17,0.093745898,
2018,2,4,18,0.059846817,
2018,2,4,19,0.04281426,
2018,2,4,20,0.033425976,
2018,2,4,21,0.031126855,
2018,2,4,22,0.028527873,
2018,2,4,23,0.028253684,
2018,2,4,24,0.045032731,
2018,2,5,1,0.063953307,
2018,2,5,2,0.106889742,
2018,2,5,3,0.152818599,
2018,2,5,4,0.174843366,
2018,2,5,5,0.179268122,
2018,2,5,6,0.178472276,
2018,2,5,7,0.182476851,
