Capacity data calculated from MERRA-2,,,,,0.231978293
,,,,,
BEGIN_DATA,,,,,
year,month,day,hour,w_cfs,
2018,3,31,18,0.327058708,
2018,3,31,19,0.380727235,
2018,3,31,20,0.327821521,
2018,3,31,21,0.271977156,
2018,3,31,22,0.371346821,
2018,3,31,23,0.38206299,
2018,3,31,24,0.34430052,
2018,4,1,1,0.35862299,
2018,4,1,2,0.393890845,
2018,4,1,3,0.418099951,
2018,4,1,4,0.444854293,
2018,4,1,5,0.402641856,
2018,4,1,6,0.413331093,
2018,4,1,7,0.470415535,
2018,4,1,8,0.494869053,
2018,4,1,9,0.569140049,
2018,4,1,10,0.714396254,
2018,4,1,11,0.681114291,
2018,4,1,12,0.682575907,
2018,4,1,13,0.747795439,
2018,4,1,14,0.806106555,
2018,4,1,15,0.862688194,
2018,4,1,16,0.867934015,
2018,4,1,17,0.864783073,
2018,4,1,18,0.855169129,
2018,4,1,19,0.851536783,
2018,4,1,20,0.871079,
2018,4,1,21,0.87292929,
2018,4,1,22,0.783939735,
2018,4,1,23,0.667689709,
2018,4,1,24,0.546814682,
2018,4,2,1,0.479749542,
2018,4,2,2,0.445935893,
2018,4,2,3,0.400629407,
2018,4,2,4,0.343809401,
2018,4,2,5,0.272461531,
2018,4,2,6,0.216170289,
2018,4,2,7,0.171934395,
2018,4,2,8,0.126312382,
2018,4,2,9,0.088292751,
2018,4,2,10,0.052516715,
2018,4,2,11,0.024894957,
2018,4,2,12,0.019581768,
2018,4,2,13,0.019716702,
2018,4,2,14,0.021787073,
2018,4,2,15,0.022232142,
2018,4,2,16,0.020867469,
2018,4,2,17,0.027412445,
2018,4,2,18,0.034290729,
2018,4,2,19,0.040357774,
2018,4,2,20,0.045759498,
2018,4,2,21,0.048249165,
2018,4,2,22,0.078681171,
2018,4,2,23,0.121397535,
2018,4,2,24,0.141443541,
2018,4,3,1,0.14887776,
2018,4,3,2,0.142493279,
2018,4,3,3,0.110759167,
2018,4,3,4,0.086876048,
2018,4,3,5,0.070103085,
2018,4,3,6,0.094453184,
2018,4,3,7,0.113684486,
2018,4,3,8,0.113274046,
2018,4,3,9,0.117999059,
2018,4,3,10,0.102733681,
2018,4,3,11,0.052935964,
2018,4,3,12,0.034246494,
2018,4,3,13,0.068807425,
2018,4,3,14,0.110859735,
2018,4,3,15,0.155025125,
2018,4,3,16,0.194555902,
2018,4,3,17,0.179303827,
2018,4,3,18,0.143679567,
2018,4,3,19,0.115221358,
2018,4,3,20,0.092041144,
2018,4,3,21,0.085817775,
2018,4,3,22,0.101285465,
2018,4,3,23,0.11411307,
2018,4,3,24,0.123992911,
2018,4,4,1,0.104657254,
2018,4,4,2,0.094538484,
2018,4,4,3,0.080175355,
2018,4,4,4,0.083781648,
2018,4,4,5,0.082914755,
2018,4,4,6,0.08611366,
2018,4,4,7,0.08232327,
2018,4,4,8,0.105760649,
2018,4,4,9,0.126461987,
2018,4,4,10,0.141256596,
2018,4,4,11,0.168284237,
2018,4,4,12,0.247237479,
2018,4,4,13,0.292618159,
2018,4,4,14,0.343118795,
2018,4,4,15,0.39310013,
2018,4,4,16,0.366703687,
2018,4,4,17,0.358039441,
2018,4,4,18,0.352078105,
2018,4,4,19,0.396858377,
2018,4,4,20,0.368315656,
2018,4,4,21,0.334936057,
2018,4,4,22,0.321924032,
2018,4,4,23,0.331694436,
2018,4,4,24,0.303632507,
2018,4,5,1,0.313090932,
2018,4,5,2,0.407062132,
2018,4,5,3,0.651858485,
2018,4,5,4,0.782818299,
2018,4,5,5,0.89354032,
2018,4,5,6,0.97216252,
2018,4,5,7,0.998718794,
2018,4,5,8,0.986662019,
2018,4,5,9,0.95287463,
2018,4,5,10,0.931596077,
2018,4,5,11,0.932132311,
2018,4,5,12,0.952920984,
2018,4,5,13,0.951069544,
2018,4,5,14,0.941393947,
2018,4,5,15,0.931873159,
2018,4,5,16,0.937609187,
2018,4,5,17,0.950066819,
2018,4,5,18,0.967772888,
2018,4,5,19,0.968006712,
2018,4,5,20,0.955276866,
2018,4,5,21,0.934512364,
2018,4,5,22,0.887645103,
2018,4,5,23,0.821427685,
2018,4,5,24,0.74520617,
2018,4,6,1,0.670699171,
2018,4,6,2,0.58980186,
2018,4,6,3,0.538412719,
2018,4,6,4,0.483632121,
2018,4,6,5,0.433880763,
2018,4,6,6,0.399049805,
2018,4,6,7,0.360838324,
2018,4,6,8,0.297681439,
2018,4,6,9,0.214377823,
2018,4,6,10,0.151729872,
2018,4,6,11,0.12299462,
2018,4,6,12,0.080678842,
2018,4,6,13,0.136845331,
2018,4,6,14,0.20961122,
2018,4,6,15,0.292480639,
2018,4,6,16,0.388949297,
2018,4,6,17,0.405704065,
2018,4,6,18,0.389884031,
2018,4,6,19,0.398658592,
2018,4,6,20,0.349104063,
2018,4,6,21,0.318595642,
2018,4,6,22,0.339948096,
2018,4,6,23,0.323503463,
2018,4,6,24,0.263552062,
2018,4,7,1,0.236076592,
2018,4,7,2,0.218016154,
2018,4,7,3,0.162817729,
2018,4,7,4,0.128155362,
2018,4,7,5,0.126916185,
2018,4,7,6,0.130779288,
2018,4,7,7,0.148563407,
2018,4,7,8,0.165610386,
2018,4,7,9,0.189173109,
2018,4,7,10,0.206853533,
2018,4,7,11,0.208966853,
2018,4,7,12,0.250768548,
2018,4,7,13,0.342037307,
2018,4,7,14,0.393112243,
2018,4,7,15,0.362658584,
2018,4,7,16,0.31894767,
2018,4,7,17,0.284606768,
2018,4,7,18,0.263877025,
2018,4,7,19,0.228503378,
2018,4,7,20,0.201644212,
2018,4,7,21,0.192678374,
2018,4,7,22,0.261290123,
2018,4,7,23,0.324977747,
2018,4,7,24,0.3014198,
2018,4,8,1,0.276179442,
2018,4,8,2,0.259960746,
2018,4,8,3,0.248583041,
2018,4,8,4,0.235345833,
2018,4,8,5,0.217624642,
2018,4,8,6,0.174016461,
2018,4,8,7,0.146438681,
2018,4,8,8,0.121984471,
2018,4,8,9,0.099650748,
2018,4,8,10,0.072832456,
2018,4,8,11,0.049879637,
2018,4,8,12,0.05299635,
2018,4,8,13,0.061529209,
2018,4,8,14,0.068546911,
2018,4,8,15,0.074487356,
2018,4,8,16,0.062191432,
2018,4,8,17,0.065719117,
2018,4,8,18,0.088133205,
2018,4,8,19,0.118318895,
2018,4,8,20,0.155481519,
2018,4,8,21,0.187457301,
2018,4,8,22,0.217762726,
2018,4,8,23,0.263254195,
2018,4,8,24,0.286857283,
2018,4,9,1,0.294260065,
2018,4,9,2,0.294099202,
2018,4,9,3,0.257127228,
2018,4,9,4,0.223064225,
2018,4,9,5,0.223494138,
2018,4,9,6,0.255577224,
2018,4,9,7,0.332485565,
2018,4,9,8,0.371455575,
2018,4,9,9,0.376756563,
2018,4,9,10,0.291651457,
2018,4,9,11,0.296234876,
2018,4,9,12,0.510247095,
2018,4,9,13,0.549461838,
2018,4,9,14,0.575639382,
2018,4,9,15,0.601735374,
2018,4,9,16,0.626400563,
2018,4,9,17,0.617864219,
2018,4,9,18,0.565306149,
2018,4,9,19,0.475602245,
2018,4,9,20,0.368411986,
2018,4,9,21,0.273999424,
2018,4,9,22,0.228282339,
2018,4,9,23,0.238521956,
2018,4,9,24,0.225077262,
2018,4,10,1,0.206788015,
2018,4,10,2,0.209307181,
2018,4,10,3,0.189632503,
2018,4,10,4,0.159212554,
2018,4,10,5,0.119556745,
2018,4,10,6,0.08569801,
2018,4,10,7,0.062588482,
2018,4,10,8,0.055489118,
2018,4,10,9,0.057153696,
2018,4,10,10,0.048886648,
2018,4,10,11,0.019118768,
2018,4,10,12,0.005134398,
2018,4,10,13,0.008721979,
2018,4,10,14,0.008394298,
2018,4,10,15,0.012807712,
2018,4,10,16,0.019282677,
2018,4,10,17,0.023338584,
2018,4,10,18,0.028500975,
2018,4,10,19,0.026270254,
2018,4,10,20,0.024059532,
2018,4,10,21,0.01859571,
2018,4,10,22,0.03814668,
2018,4,10,23,0.06406889,
2018,4,10,24,0.091307966,
2018,4,11,1,0.126140022,
2018,4,11,2,0.15902189,
2018,4,11,3,0.189243885,
2018,4,11,4,0.208254714,
2018,4,11,5,0.209875943,
2018,4,11,6,0.197217788,
2018,4,11,7,0.169959813,
2018,4,11,8,0.138531102,
2018,4,11,9,0.106156996,
2018,4,11,10,0.069887281,
2018,4,11,11,0.019431483,
2018,4,11,12,0.008041863,
2018,4,11,13,0.015422074,
2018,4,11,14,0.023036907,
2018,4,11,15,0.037372637,
2018,4,11,16,0.05106853,
2018,4,11,17,0.061055354,
2018,4,11,18,0.066235929,
2018,4,11,19,0.063848448,
2018,4,11,20,0.052568014,
2018,4,11,21,0.05850451,
2018,4,11,22,0.089258849,
2018,4,11,23,0.148687617,
2018,4,11,24,0.228967299,
2018,4,12,1,0.258209921,
2018,4,12,2,0.24354655,
2018,4,12,3,0.224099769,
2018,4,12,4,0.190383068,
2018,4,12,5,0.164446888,
2018,4,12,6,0.152425242,
2018,4,12,7,0.170603114,
2018,4,12,8,0.14594855,
2018,4,12,9,0.117220471,
2018,4,12,10,0.078227833,
2018,4,12,11,0.027957007,
2018,4,12,12,0.031271462,
2018,4,12,13,0.04321357,
2018,4,12,14,0.056444019,
2018,4,12,15,0.070921854,
2018,4,12,16,0.094338994,
2018,4,12,17,0.129470277,
2018,4,12,18,0.154935238,
2018,4,12,19,0.169020069,
2018,4,12,20,0.167647326,
2018,4,12,21,0.260733154,
2018,4,12,22,0.415753078,
2018,4,12,23,0.445271598,
2018,4,12,24,0.380897288,
2018,4,13,1,0.34914916,
2018,4,13,2,0.344022741,
2018,4,13,3,0.331478798,
2018,4,13,4,0.355402413,
2018,4,13,5,0.385602739,
2018,4,13,6,0.363964537,
2018,4,13,7,0.331166636,
2018,4,13,8,0.260279512,
2018,4,13,9,0.208938945,
2018,4,13,10,0.173232233,
2018,4,13,11,0.136698068,
2018,4,13,12,0.177316257,
2018,4,13,13,0.190102938,
2018,4,13,14,0.179359723,
2018,4,13,15,0.158479071,
2018,4,13,16,0.166821098,
2018,4,13,17,0.198770182,
2018,4,13,18,0.247072794,
2018,4,13,19,0.228736815,
2018,4,13,20,0.163799096,
2018,4,13,21,0.146449732,
2018,4,13,22,0.210360699,
2018,4,13,23,0.275539986,
2018,4,13,24,0.255891366,
2018,4,14,1,0.211593082,
2018,4,14,2,0.168512641,
2018,4,14,3,0.145756388,
2018,4,14,4,0.130383275,
2018,4,14,5,0.134000486,
2018,4,14,6,0.165829419,
2018,4,14,7,0.238233846,
2018,4,14,8,0.263506972,
2018,4,14,9,0.2855456,
2018,4,14,10,0.304113783,
2018,4,14,11,0.38074641,
2018,4,14,12,0.489319742,
2018,4,14,13,0.485189796,
2018,4,14,14,0.482576286,
2018,4,14,15,0.511174707,
2018,4,14,16,0.513722747,
2018,4,14,17,0.511461449,
2018,4,14,18,0.501925549,
2018,4,14,19,0.500851933,
2018,4,14,20,0.493205129,
2018,4,14,21,0.458163095,
2018,4,14,22,0.419783113,
2018,4,14,23,0.373189562,
2018,4,14,24,0.333262562,
2018,4,15,1,0.31038639,
2018,4,15,2,0.292721194,
2018,4,15,3,0.266334084,
2018,4,15,4,0.226991037,
2018,4,15,5,0.194112763,
2018,4,15,6,0.195228342,
2018,4,15,7,0.193830544,
2018,4,15,8,0.197014892,
2018,4,15,9,0.201235434,
2018,4,15,10,0.19906678,
2018,4,15,11,0.196279215,
2018,4,15,12,0.200453698,
2018,4,15,13,0.192820472,
2018,4,15,14,0.192231857,
2018,4,15,15,0.18666044,
2018,4,15,16,0.177824769,
2018,4,15,17,0.165794186,
2018,4,15,18,0.176546883,
2018,4,15,19,0.182215552,
2018,4,15,20,0.191638996,
2018,4,15,21,0.212069381,
2018,4,15,22,0.225995334,
2018,4,15,23,0.240537924,
2018,4,15,24,0.232297706,
2018,4,16,1,0.2135966,
2018,4,16,2,0.189062446,
2018,4,16,3,0.175739654,
2018,4,16,4,0.187748766,
2018,4,16,5,0.207583402,
2018,4,16,6,0.239978151,
2018,4,16,7,0.264313147,
2018,4,16,8,0.280331142,
2018,4,16,9,0.293466278,
2018,4,16,10,0.317852511,
2018,4,16,11,0.359680602,
2018,4,16,12,0.390503596,
2018,4,16,13,0.440993491,
2018,4,16,14,0.520291557,
2018,4,16,15,0.573705394,
2018,4,16,16,0.618581825,
2018,4,16,17,0.691408496,
2018,4,16,18,0.715935876,
2018,4,16,19,0.746529887,
2018,4,16,20,0.781207375,
2018,4,16,21,0.812974224,
2018,4,16,22,0.818487165,
2018,4,16,23,0.810073935,
2018,4,16,24,0.795127129,
2018,4,17,1,0.7717838,
2018,4,17,2,0.766737536,
2018,4,17,3,0.765815929,
2018,4,17,4,0.739788766,
2018,4,17,5,0.716817981,
2018,4,17,6,0.696287419,
2018,4,17,7,0.670713024,
2018,4,17,8,0.6678643,
2018,4,17,9,0.639923653,
2018,4,17,10,0.531926675,
2018,4,17,11,0.462028443,
2018,4,17,12,0.396957688,
2018,4,17,13,0.365126896,
2018,4,17,14,0.321769845,
2018,4,17,15,0.301141816,
2018,4,17,16,0.260670238,
2018,4,17,17,0.225997941,
2018,4,17,18,0.232170818,
2018,4,17,19,0.236473194,
2018,4,17,20,0.245928842,
2018,4,17,21,0.24047527,
2018,4,17,22,0.232838495,
2018,4,17,23,0.243840502,
2018,4,17,24,0.219184182,
2018,4,18,1,0.192477504,
2018,4,18,2,0.165314048,
2018,4,18,3,0.163013083,
2018,4,18,4,0.162516598,
2018,4,18,5,0.159454633,
2018,4,18,6,0.155303826,
2018,4,18,7,0.163048266,
2018,4,18,8,0.161953072,
2018,4,18,9,0.161616489,
2018,4,18,10,0.13713282,
2018,4,18,11,0.131137726,
2018,4,18,12,0.183266324,
2018,4,18,13,0.196049627,
2018,4,18,14,0.206644449,
2018,4,18,15,0.228992224,
2018,4,18,16,0.277794675,
2018,4,18,17,0.333193749,
2018,4,18,18,0.368454878,
2018,4,18,19,0.362491198,
2018,4,18,20,0.324018339,
2018,4,18,21,0.321125281,
2018,4,18,22,0.341140781,
2018,4,18,23,0.378847802,
2018,4,18,24,0.329212722,
2018,4,19,1,0.273841301,
2018,4,19,2,0.190841026,
2018,4,19,3,0.150458471,
2018,4,19,4,0.123656316,
2018,4,19,5,0.103146956,
2018,4,19,6,0.082427537,
2018,4,19,7,0.070612471,
2018,4,19,8,0.071128242,
2018,4,19,9,0.073267957,
2018,4,19,10,0.046585533,
2018,4,19,11,0.037772676,
2018,4,19,12,0.046920108,
2018,4,19,13,0.035555299,
2018,4,19,14,0.019095568,
2018,4,19,15,0.01176389,
2018,4,19,16,0.011835051,
2018,4,19,17,0.015804236,
2018,4,19,18,0.022866595,
2018,4,19,19,0.032689116,
2018,4,19,20,0.041158087,
2018,4,19,21,0.072791391,
2018,4,19,22,0.144133096,
2018,4,19,23,0.191046765,
2018,4,19,24,0.172413619,
2018,4,20,1,0.158018717,
2018,4,20,2,0.152269482,
2018,4,20,3,0.142636986,
2018,4,20,4,0.128811542,
2018,4,20,5,0.114763887,
2018,4,20,6,0.105747665,
2018,4,20,7,0.10520917,
2018,4,20,8,0.108037293,
2018,4,20,9,0.107513816,
2018,4,20,10,0.103264152,
2018,4,20,11,0.131115847,
2018,4,20,12,0.180710496,
2018,4,20,13,0.206909659,
2018,4,20,14,0.234138019,
2018,4,20,15,0.266112978,
2018,4,20,16,0.29735095,
2018,4,20,17,0.312202404,
2018,4,20,18,0.312744848,
2018,4,20,19,0.295649326,
2018,4,20,20,0.259308721,
2018,4,20,21,0.210896734,
2018,4,20,22,0.25642951,
2018,4,20,23,0.366973635,
2018,4,20,24,0.355224111,
2018,4,21,1,0.327158248,
2018,4,21,2,0.297948386,
2018,4,21,3,0.257813781,
2018,4,21,4,0.206763471,
2018,4,21,5,0.185016131,
2018,4,21,6,0.164896245,
2018,4,21,7,0.137735881,
2018,4,21,8,0.11022641,
2018,4,21,9,0.104292717,
2018,4,21,10,0.089884591,
2018,4,21,11,0.087765265,
2018,4,21,12,0.176945095,
2018,4,21,13,0.27775693,
2018,4,21,14,0.310246209,
2018,4,21,15,0.300747588,
2018,4,21,16,0.296891429,
2018,4,21,17,0.308196337,
2018,4,21,18,0.32352958,
2018,4,21,19,0.333448502,
2018,4,21,20,0.295287063,
2018,4,21,21,0.234900232,
2018,4,21,22,0.306986782,
2018,4,21,23,0.443661851,
2018,4,21,24,0.427374051,
2018,4,22,1,0.384712297,
2018,4,22,2,0.366547226,
2018,4,22,3,0.311763994,
2018,4,22,4,0.228994991,
2018,4,22,5,0.188200558,
2018,4,22,6,0.14000466,
2018,4,22,7,0.102700675,
2018,4,22,8,0.091961343,
2018,4,22,9,0.08395666,
2018,4,22,10,0.058875595,
2018,4,22,11,0.047756646,
2018,4,22,12,0.082435997,
2018,4,22,13,0.130975103,
2018,4,22,14,0.156849773,
2018,4,22,15,0.165558175,
2018,4,22,16,0.169421844,
2018,4,22,17,0.169984953,
2018,4,22,18,0.166363538,
2018,4,22,19,0.158103519,
2018,4,22,20,0.147915544,
2018,4,22,21,0.126472612,
2018,4,22,22,0.203124837,
2018,4,22,23,0.334502162,
2018,4,22,24,0.373064143,
2018,4,23,1,0.341328758,
2018,4,23,2,0.295690838,
2018,4,23,3,0.22847235,
2018,4,23,4,0.177730265,
2018,4,23,5,0.155774925,
2018,4,23,6,0.153946989,
2018,4,23,7,0.163870085,
2018,4,23,8,0.183447338,
2018,4,23,9,0.212000223,
2018,4,23,10,0.14766298,
2018,4,23,11,0.020261041,
2018,4,23,12,0.014422864,
2018,4,23,13,0.04001583,
2018,4,23,14,0.043848072,
2018,4,23,15,0.043177037,
2018,4,23,16,0.04632208,
2018,4,23,17,0.048811461,
2018,4,23,18,0.044746878,
2018,4,23,19,0.047376632,
2018,4,23,20,0.06047684,
2018,4,23,21,0.081204042,
2018,4,23,22,0.119601029,
2018,4,23,23,0.191352251,
2018,4,23,24,0.316420862,
2018,4,24,1,0.456324706,
2018,4,24,2,0.551787006,
2018,4,24,3,0.629741715,
2018,4,24,4,0.637146118,
2018,4,24,5,0.558785841,
2018,4,24,6,0.507851248,
2018,4,24,7,0.413708896,
2018,4,24,8,0.346605062,
2018,4,24,9,0.306434996,
2018,4,24,10,0.17211548,
2018,4,24,11,0.0574846,
2018,4,24,12,0.039872965,
2018,4,24,13,0.078757475,
2018,4,24,14,0.15383508,
2018,4,24,15,0.209830725,
2018,4,24,16,0.257351727,
2018,4,24,17,0.287743039,
2018,4,24,18,0.295411418,
2018,4,24,19,0.292786424,
2018,4,24,20,0.263896279,
2018,4,24,21,0.341473118,
2018,4,24,22,0.513854093,
2018,4,24,23,0.602737047,
2018,4,24,24,0.553062802,
2018,4,25,1,0.498731023,
2018,4,25,2,0.460831502,
2018,4,25,3,0.406200315,
2018,4,25,4,0.335360341,
2018,4,25,5,0.29523465,
2018,4,25,6,0.249528744,
2018,4,25,7,0.204969245,
2018,4,25,8,0.176669069,
2018,4,25,9,0.154163566,
2018,4,25,10,0.134166299,
2018,4,25,11,0.11136399,
2018,4,25,12,0.093674439,
2018,4,25,13,0.109581715,
2018,4,25,14,0.137035121,
2018,4,25,15,0.192813123,
2018,4,25,16,0.237240915,
2018,4,25,17,0.276639075,
2018,4,25,18,0.279831483,
2018,4,25,19,0.256296297,
2018,4,25,20,0.212263809,
2018,4,25,21,0.209248903,
2018,4,25,22,0.238648099,
2018,4,25,23,0.285815875,
2018,4,25,24,0.284453427,
2018,4,26,1,0.312714256,
2018,4,26,2,0.305895717,
2018,4,26,3,0.337410547,
2018,4,26,4,0.375010921,
2018,4,26,5,0.386550972,
2018,4,26,6,0.404957531,
2018,4,26,7,0.428058634,
2018,4,26,8,0.443074829,
2018,4,26,9,0.426266006,
2018,4,26,10,0.393024511,
2018,4,26,11,0.303271649,
2018,4,26,12,0.170773553,
2018,4,26,13,0.114387795,
2018,4,26,14,0.098089506,
2018,4,26,15,0.090538421,
2018,4,26,16,0.09607076,
2018,4,26,17,0.115272632,
2018,4,26,18,0.137958679,
2018,4,26,19,0.155738768,
2018,4,26,20,0.166325937,
2018,4,26,21,0.210949406,
2018,4,26,22,0.251371489,
2018,4,26,23,0.291355712,
2018,4,26,24,0.286062816,
2018,4,27,1,0.300286065,
2018,4,27,2,0.287413445,
2018,4,27,3,0.269777146,
2018,4,27,4,0.261636743,
2018,4,27,5,0.22434553,
2018,4,27,6,0.176350573,
2018,4,27,7,0.126557344,
2018,4,27,8,0.100595532,
2018,4,27,9,0.073188388,
2018,4,27,10,0.049042568,
2018,4,27,11,0.044101748,
2018,4,27,12,0.021426897,
2018,4,27,13,0.012810391,
2018,4,27,14,0.021493517,
2018,4,27,15,0.02832863,
2018,4,27,16,0.037579686,
2018,4,27,17,0.080613072,
2018,4,27,18,0.113955406,
2018,4,27,19,0.0984338,
2018,4,27,20,0.093830718,
2018,4,27,21,0.134057386,
2018,4,27,22,0.151532444,
2018,4,27,23,0.16490912,
2018,4,27,24,0.181645677,
2018,4,28,1,0.163061477,
2018,4,28,2,0.142638056,
2018,4,28,3,0.12192863,
2018,4,28,4,0.119233974,
2018,4,28,5,0.109494994,
2018,4,28,6,0.091974533,
2018,4,28,7,0.083844322,
2018,4,28,8,0.08137159,
2018,4,28,9,0.074321475,
2018,4,28,10,0.044080863,
2018,4,28,11,0.010044725,
2018,4,28,12,0.008358882,
2018,4,28,13,0.014145128,
2018,4,28,14,0.017741963,
2018,4,28,15,0.023595736,
2018,4,28,16,0.032559648,
2018,4,28,17,0.03968012,
2018,4,28,18,0.045381366,
2018,4,28,19,0.042283417,
2018,4,28,20,0.03005737,
2018,4,28,21,0.023820638,
2018,4,28,22,0.033976584,
2018,4,28,23,0.037461263,
2018,4,28,24,0.041197521,
2018,4,29,1,0.043846241,
2018,4,29,2,0.062882985,
2018,4,29,3,0.074065576,
2018,4,29,4,0.058620696,
2018,4,29,5,0.0381428,
2018,4,29,6,0.022968672,
2018,4,29,7,0.020950541,
2018,4,29,8,0.030219008,
2018,4,29,9,0.032907982,
2018,4,29,10,0.023149589,
2018,4,29,11,0.018682797,
2018,4,29,12,0.033388297,
2018,4,29,13,0.064778964,
2018,4,29,14,0.111346022,
2018,4,29,15,0.127779921,
2018,4,29,16,0.117880394,
2018,4,29,17,0.115855566,
2018,4,29,18,0.120889891,
2018,4,29,19,0.137602405,
2018,4,29,20,0.160097608,
2018,4,29,21,0.1840827,
2018,4,29,22,0.237279424,
2018,4,29,23,0.292136767,
2018,4,29,24,0.289699195,
2018,4,30,1,0.241909898,
2018,4,30,2,0.197300037,
2018,4,30,3,0.173124404,
2018,4,30,4,0.155844282,
2018,4,30,5,0.133280205,
2018,4,30,6,0.11229703,
2018,4,30,7,0.09570331,
2018,4,30,8,0.073503478,
2018,4,30,9,0.069131721,
2018,4,30,10,0.061605383,
2018,4,30,11,0.062867159,
2018,4,30,12,0.068678811,
2018,4,30,13,0.068906427,
2018,4,30,14,0.068835347,
2018,4,30,15,0.074978764,
2018,4,30,16,0.0817998,
2018,4,30,17,0.082722218,
2018,4,30,18,0.08054071,
2018,4,30,19,0.078402221,
2018,4,30,20,0.0748964,
2018,4,30,21,0.063476533,
2018,4,30,22,0.068550848,
2018,4,30,23,0.103383189,
2018,4,30,24,0.108741592,
2018,5,1,1,0.079842188,
2018,5,1,2,0.053517553,
2018,5,1,3,0.03364999,
2018,5,1,4,0.02396181,
2018,5,1,5,0.018581642,
2018,5,1,6,0.017307867,
2018,5,1,7,0.018397952,
2018,5,1,8,0.024328247,
2018,5,1,9,0.023319914,
2018,5,1,10,0.017350892,
2018,5,1,11,0.015997937,
2018,5,1,12,0.023007695,
2018,5,1,13,0.025089352,
2018,5,1,14,0.023025208,
2018,5,1,15,0.025839517,
2018,5,1,16,0.031673256,
2018,5,1,17,0.028616596,
2018,5,1,18,0.028907294,
2018,5,1,19,0.037801376,
2018,5,1,20,0.049372666,
2018,5,1,21,0.054269519,
2018,5,1,22,0.068147075,
2018,5,1,23,0.15853274,
2018,5,1,24,0.30281147,
2018,5,2,1,0.303654859,
2018,5,2,2,0.261231405,
2018,5,2,3,0.243652464,
2018,5,2,4,0.233589807,
2018,5,2,5,0.24467775,
2018,5,2,6,0.278787654,
2018,5,2,7,0.26409752,
2018,5,2,8,0.24711328,
2018,5,2,9,0.257277313,
2018,5,2,10,0.186588586,
2018,5,2,11,0.123241513,
2018,5,2,12,0.12263287,
2018,5,2,13,0.160278008,
2018,5,2,14,0.197906761,
2018,5,2,15,0.245147028,
2018,5,2,16,0.298854155,
2018,5,2,17,0.439471686,
2018,5,2,18,0.641698812,
2018,5,2,19,0.653846158,
2018,5,2,20,0.596183603,
2018,5,2,21,0.636192357,
2018,5,2,22,0.664349304,
2018,5,2,23,0.677886778,
2018,5,2,24,0.63776169,
2018,5,3,1,0.507071405,
2018,5,3,2,0.408444268,
2018,5,3,3,0.326904245,
2018,5,3,4,0.239276867,
2018,5,3,5,0.170269173,
2018,5,3,6,0.148652596,
2018,5,3,7,0.126783314,
2018,5,3,8,0.085325743,
2018,5,3,9,0.071398199,
2018,5,3,10,0.043542482,
2018,5,3,11,0.022591727,
2018,5,3,12,0.01772618,
2018,5,3,13,0.012001154,
2018,5,3,14,0.012498474,
2018,5,3,15,0.017011067,
2018,5,3,16,0.039310831,
2018,5,3,17,0.05266771,
2018,5,3,18,0.06523703,
2018,5,3,19,0.069349088,
2018,5,3,20,0.06813556,
2018,5,3,21,0.064935951,
2018,5,3,22,0.070176671,
2018,5,3,23,0.110616548,
2018,5,3,24,0.133061452,
2018,5,4,1,0.119758968,
2018,5,4,2,0.109754395,
2018,5,4,3,0.110352114,
2018,5,4,4,0.126412448,
2018,5,4,5,0.165664801,
2018,5,4,6,0.14739629,
2018,5,4,7,0.120847887,
2018,5,4,8,0.100784556,
2018,5,4,9,0.089098271,
2018,5,4,10,0.044811623,
2018,5,4,11,0.014315389,
2018,5,4,12,0.008410957,
2018,5,4,13,0.008350325,
2018,5,4,14,0.007104666,
2018,5,4,15,0.01840891,
2018,5,4,16,0.034049588,
2018,5,4,17,0.03887597,
2018,5,4,18,0.060431696,
2018,5,4,19,0.101177587,
2018,5,4,20,0.1648997,
2018,5,4,21,0.275522301,
2018,5,4,22,0.39929495,
2018,5,4,23,0.49702942,
2018,5,4,24,0.553395149,
2018,5,5,1,0.529274607,
2018,5,5,2,0.494681886,
2018,5,5,3,0.410701246,
2018,5,5,4,0.438993784,
2018,5,5,5,0.531484905,
2018,5,5,6,0.652642464,
2018,5,5,7,0.822359765,
2018,5,5,8,0.946783604,
2018,5,5,9,0.92932336,
2018,5,5,10,0.882329774,
2018,5,5,11,0.856931019,
2018,5,5,12,0.850628787,
2018,5,5,13,0.845709124,
2018,5,5,14,0.829907295,
2018,5,5,15,0.785784794,
2018,5,5,16,0.750568893,
2018,5,5,17,0.732242988,
2018,5,5,18,0.728872082,
2018,5,5,19,0.718174992,
2018,5,5,20,0.585507231,
2018,5,5,21,0.442591633,
2018,5,5,22,0.460431838,
2018,5,5,23,0.60297444,
2018,5,5,24,0.576086759,
2018,5,6,1,0.460089559,
2018,5,6,2,0.348830927,
2018,5,6,3,0.292542602,
2018,5,6,4,0.239883642,
2018,5,6,5,0.184219673,
2018,5,6,6,0.141622287,
2018,5,6,7,0.116256359,
2018,5,6,8,0.098224933,
2018,5,6,9,0.088133768,
2018,5,6,10,0.046765356,
2018,5,6,11,0.023372352,
2018,5,6,12,0.021903119,
2018,5,6,13,0.018160081,
2018,5,6,14,0.020578262,
2018,5,6,15,0.028773249,
2018,5,6,16,0.042654487,
2018,5,6,17,0.050763285,
2018,5,6,18,0.051336938,
2018,5,6,19,0.051584645,
2018,5,6,20,0.050637941,
2018,5,6,21,0.052994899,
2018,5,6,22,0.085019698,
2018,5,6,23,0.148237756,
2018,5,6,24,0.174303189,
